Site,Year,Month,Day,Date,Time_Period,Block,Paddock,Plot,Soil_Moisture,Drought,Grazing,site_plot
TB,2020,6,1,6/1/20,4,2,3,32,21.9,25,MLLMM,TB_32
TB,2020,6,1,6/1/20,4,2,3,33,7.1,75,MLLMM,TB_33
TB,2020,6,1,6/1/20,4,2,3,34,14.2,0,MLLMM,TB_34
TB,2020,6,1,6/1/20,4,2,3,35,17.9,50,MLLMM,TB_35
TB,2020,6,1,6/1/20,4,2,3,36,12.3,0,MLLMM,TB_36
TB,2020,6,1,6/1/20,4,3,3,37,21.3,75,MLLMM,TB_37
TB,2020,6,1,6/1/20,4,3,3,38,16.1,25,MLLMM,TB_38
TB,2020,6,1,6/1/20,4,3,3,39,20.1,0,MLLMM,TB_39
TB,2020,6,1,6/1/20,4,3,3,40,15,99,MLLMM,TB_40
TB,2020,6,1,6/1/20,4,3,3,41,19.9,0,MLLMM,TB_41
TB,2020,6,1,6/1/20,4,3,3,42,15.7,50,MLLMM,TB_42
TB,2020,6,1,6/1/20,4,3,2,43,20.9,0,HHMMM,TB_43
TB,2020,6,1,6/1/20,4,3,2,44,20.9,25,HHMMM,TB_44
TB,2020,6,1,6/1/20,4,3,2,45,13,50,HHMMM,TB_45
TB,2020,6,1,6/1/20,4,3,2,46,21.3,75,HHMMM,TB_46
TB,2020,6,1,6/1/20,4,3,2,47,13.7,99,HHMMM,TB_47
TB,2020,6,1,6/1/20,4,3,2,48,13.9,0,HHMMM,TB_48
TB,2020,6,1,6/1/20,4,3,1,49,12.6,50,MMMMM,TB_49
TB,2020,6,1,6/1/20,4,3,1,50,16.9,25,MMMMM,TB_50
TB,2020,6,1,6/1/20,4,3,1,51,25.2,99,MMMMM,TB_51
TB,2020,6,1,6/1/20,4,3,1,52,20,0,MMMMM,TB_52
TB,2020,6,1,6/1/20,4,3,1,53,20.7,0,MMMMM,TB_53
TB,2020,6,1,6/1/20,4,3,1,54,12.4,75,MMMMM,TB_54
TB,2020,6,16,6/16/20,5,1,2,1,2.2,75,HHMMM,TB_1
TB,2020,6,16,6/16/20,5,1,2,2,1.8,99,HHMMM,TB_2
TB,2020,6,16,6/16/20,5,1,2,3,2.8,0,HHMMM,TB_3
TB,2020,6,16,6/16/20,5,1,2,4,5.6,0,HHMMM,TB_4
TB,2020,6,16,6/16/20,5,1,2,5,1.4,50,HHMMM,TB_5
TB,2020,6,16,6/16/20,5,1,2,6,2.2,25,HHMMM,TB_6
TB,2020,6,16,6/16/20,5,1,3,7,6.4,0,MLLMM,TB_7
TB,2020,6,16,6/16/20,5,1,3,8,5.1,75,MLLMM,TB_8
TB,2020,6,16,6/16/20,5,1,3,9,4.3,0,MLLMM,TB_9
TB,2020,6,16,6/16/20,5,1,3,10,4,99,MLLMM,TB_10
TB,2020,6,16,6/16/20,5,1,3,11,8,50,MLLMM,TB_11
TB,2020,6,16,6/16/20,5,1,3,12,6.6,25,MLLMM,TB_12
TB,2020,6,16,6/16/20,5,1,1,13,4.5,50,MMMMM,TB_13
TB,2020,6,16,6/16/20,5,1,1,14,3.3,75,MMMMM,TB_14
TB,2020,6,16,6/16/20,5,1,1,15,5.5,0,MMMMM,TB_15
TB,2020,6,16,6/16/20,5,1,1,16,10.3,25,MMMMM,TB_16
TB,2020,6,16,6/16/20,5,1,1,17,4.8,0,MMMMM,TB_17
TB,2020,6,16,6/16/20,5,1,1,18,5.9,99,MMMMM,TB_18
TB,2020,6,18,6/18/20,5,2,2,19,9.1,50,HHMMM,TB_19
TB,2020,6,18,6/18/20,5,2,2,20,13.8,0,HHMMM,TB_20
TB,2020,6,18,6/18/20,5,2,2,21,7.2,99,HHMMM,TB_21
TB,2020,6,18,6/18/20,5,2,2,22,4.9,75,HHMMM,TB_22
TB,2020,6,18,6/18/20,5,2,2,23,18.6,0,HHMMM,TB_23
TB,2020,6,18,6/18/20,5,2,2,24,5.8,25,HHMMM,TB_24
TB,2020,6,18,6/18/20,5,2,1,25,17.8,0,MMMMM,TB_25
TB,2020,6,18,6/18/20,5,2,1,26,11,75,MMMMM,TB_26
TB,2020,6,18,6/18/20,5,2,1,27,12.3,50,MMMMM,TB_27
TB,2020,6,18,6/18/20,5,2,1,28,10.7,99,MMMMM,TB_28
TB,2020,6,18,6/18/20,5,2,1,29,7.6,0,MMMMM,TB_29
TB,2020,6,18,6/18/20,5,2,1,30,4.9,25,MMMMM,TB_30
TB,2020,6,18,6/18/20,5,2,3,31,8.6,99,MLLMM,TB_31
TB,2020,6,18,6/18/20,5,2,3,32,13.4,25,MLLMM,TB_32
TB,2020,6,18,6/18/20,5,2,3,33,14.7,75,MLLMM,TB_33
TB,2020,6,18,6/18/20,5,2,3,34,17.4,0,MLLMM,TB_34
TB,2020,6,18,6/18/20,5,2,3,35,11.2,50,MLLMM,TB_35
TB,2020,6,18,6/18/20,5,2,3,36,10.9,0,MLLMM,TB_36
TB,2020,6,18,6/18/20,5,3,3,37,14.3,75,MLLMM,TB_37
TB,2020,6,18,6/18/20,5,3,3,38,18.5,25,MLLMM,TB_38
TB,2020,6,18,6/18/20,5,3,3,39,17.1,0,MLLMM,TB_39
TB,2020,6,18,6/18/20,5,3,3,40,11.3,99,MLLMM,TB_40
TB,2020,6,18,6/18/20,5,3,3,41,17,0,MLLMM,TB_41
TB,2020,6,18,6/18/20,5,3,3,42,21.3,50,MLLMM,TB_42
TB,2020,6,18,6/18/20,5,3,2,43,24.2,0,HHMMM,TB_43
TB,2020,6,18,6/18/20,5,3,2,44,22.6,25,HHMMM,TB_44
TB,2020,6,18,6/18/20,5,3,2,45,15.4,50,HHMMM,TB_45
TB,2020,6,18,6/18/20,5,3,2,46,18.9,75,HHMMM,TB_46
TB,2020,6,18,6/18/20,5,3,2,47,12.4,99,HHMMM,TB_47
TB,2020,6,18,6/18/20,5,3,2,48,20.8,0,HHMMM,TB_48
TB,2020,6,18,6/18/20,5,3,1,49,10,50,MMMMM,TB_49
TB,2020,6,18,6/18/20,5,3,1,50,26,25,MMMMM,TB_50
TB,2020,6,18,6/18/20,5,3,1,51,13.5,99,MMMMM,TB_51
TB,2020,6,18,6/18/20,5,3,1,52,16.7,0,MMMMM,TB_52
TB,2020,6,18,6/18/20,5,3,1,53,25.8,0,MMMMM,TB_53
TB,2020,6,18,6/18/20,5,3,1,54,8.8,75,MMMMM,TB_54
TB,2020,6,30,6/30/20,6,1,2,1,2.4,75,HHMMM,TB_1
TB,2020,6,30,6/30/20,6,1,2,2,1.7,99,HHMMM,TB_2
TB,2020,6,30,6/30/20,6,1,2,3,2.2,0,HHMMM,TB_3
TB,2020,6,30,6/30/20,6,1,2,4,3.3,0,HHMMM,TB_4
TB,2020,6,30,6/30/20,6,1,2,5,1.5,50,HHMMM,TB_5
TB,2020,6,30,6/30/20,6,1,2,6,2.1,25,HHMMM,TB_6
TB,2020,6,30,6/30/20,6,1,3,7,5.2,0,MLLMM,TB_7
TB,2020,6,30,6/30/20,6,1,3,8,1.8,75,MLLMM,TB_8
TB,2020,6,30,6/30/20,6,1,3,9,4.6,0,MLLMM,TB_9
TB,2020,6,30,6/30/20,6,1,3,10,4.1,99,MLLMM,TB_10
TB,2020,6,30,6/30/20,6,1,3,11,3.4,50,MLLMM,TB_11
TB,2020,6,30,6/30/20,6,1,3,12,4.9,25,MLLMM,TB_12
TB,2020,6,30,6/30/20,6,1,1,13,4.4,50,MMMMM,TB_13
TB,2020,6,30,6/30/20,6,1,1,14,2.7,75,MMMMM,TB_14
TB,2020,6,30,6/30/20,6,1,1,15,4.1,0,MMMMM,TB_15
TB,2020,6,30,6/30/20,6,1,1,16,NA,25,MMMMM,TB_16
TB,2020,6,30,6/30/20,6,1,1,17,4.9,0,MMMMM,TB_17
TB,2020,6,30,6/30/20,6,1,1,18,2.4,99,MMMMM,TB_18
TB,2020,6,30,6/30/20,6,2,2,19,10.3,50,HHMMM,TB_19
TB,2020,6,30,6/30/20,6,2,2,20,3.5,0,HHMMM,TB_20
TB,2020,6,30,6/30/20,6,2,2,21,2.2,99,HHMMM,TB_21
TB,2020,6,30,6/30/20,6,2,2,22,5.8,75,HHMMM,TB_22
TB,2020,6,30,6/30/20,6,2,2,23,5.7,0,HHMMM,TB_23
TB,2020,6,30,6/30/20,6,2,2,24,3,25,HHMMM,TB_24
TB,2020,6,30,6/30/20,6,2,1,25,10.2,0,MMMMM,TB_25
TB,2020,6,30,6/30/20,6,2,1,26,9.1,75,MMMMM,TB_26
TB,2020,6,30,6/30/20,6,2,1,27,9.6,50,MMMMM,TB_27
TB,2020,6,30,6/30/20,6,2,1,28,3.5,99,MMMMM,TB_28
TB,2020,6,30,6/30/20,6,2,1,29,4.8,0,MMMMM,TB_29
TB,2020,6,30,6/30/20,6,2,1,30,5.8,25,MMMMM,TB_30
TB,2020,6,30,6/30/20,6,2,3,31,8.4,99,MLLMM,TB_31
TB,2020,6,30,6/30/20,6,2,3,32,13.4,25,MLLMM,TB_32
TB,2020,6,30,6/30/20,6,2,3,33,6.5,75,MLLMM,TB_33
TB,2020,6,30,6/30/20,6,2,3,34,14.7,0,MLLMM,TB_34
TB,2020,6,30,6/30/20,6,2,3,35,8.9,50,MLLMM,TB_35
TB,2020,6,30,6/30/20,6,2,3,36,3.7,0,MLLMM,TB_36
TB,2020,6,30,6/30/20,6,3,3,37,14.7,75,MLLMM,TB_37
TB,2020,6,30,6/30/20,6,3,3,38,12.3,25,MLLMM,TB_38
TB,2020,6,30,6/30/20,6,3,3,39,12.8,0,MLLMM,TB_39
TB,2020,6,30,6/30/20,6,3,3,40,8.5,99,MLLMM,TB_40
TB,2020,6,30,6/30/20,6,3,3,41,16.6,0,MLLMM,TB_41
TB,2020,6,30,6/30/20,6,3,3,42,13.3,50,MLLMM,TB_42
TB,2020,6,30,6/30/20,6,3,2,43,12.8,0,HHMMM,TB_43
TB,2020,6,30,6/30/20,6,3,2,44,17.6,25,HHMMM,TB_44
TB,2020,6,30,6/30/20,6,3,2,45,17.5,50,HHMMM,TB_45
TB,2020,6,30,6/30/20,6,3,2,46,11.4,75,HHMMM,TB_46
TB,2020,6,30,6/30/20,6,3,2,47,12.9,99,HHMMM,TB_47
TB,2020,6,30,6/30/20,6,3,2,48,22.9,0,HHMMM,TB_48
TB,2020,6,30,6/30/20,6,3,1,49,11.6,50,MMMMM,TB_49
TB,2020,6,30,6/30/20,6,3,1,50,11.7,25,MMMMM,TB_50
TB,2020,6,30,6/30/20,6,3,1,51,10.6,99,MMMMM,TB_51
TB,2020,6,30,6/30/20,6,3,1,52,15.9,0,MMMMM,TB_52
TB,2020,6,30,6/30/20,6,3,1,53,21.6,0,MMMMM,TB_53
TB,2020,6,30,6/30/20,6,3,1,54,10.2,75,MMMMM,TB_54
TB,2020,7,16,7/16/20,7,1,2,1,2.9,75,HHMMM,TB_1
TB,2020,7,16,7/16/20,7,1,2,2,1.9,99,HHMMM,TB_2
TB,2020,7,16,7/16/20,7,1,2,3,1.6,0,HHMMM,TB_3
TB,2020,7,16,7/16/20,7,1,2,4,6.9,0,HHMMM,TB_4
TB,2020,7,16,7/16/20,7,1,2,5,1.5,50,HHMMM,TB_5
TB,2020,7,16,7/16/20,7,1,2,6,5.2,25,HHMMM,TB_6
TB,2020,7,16,7/16/20,7,1,3,7,8.9,0,MLLMM,TB_7
TB,2020,7,16,7/16/20,7,1,3,8,4.2,75,MLLMM,TB_8
TB,2020,7,16,7/16/20,7,1,3,9,13.4,0,MLLMM,TB_9
TB,2020,7,16,7/16/20,7,1,3,10,4.1,99,MLLMM,TB_10
TB,2020,7,16,7/16/20,7,1,3,11,6.5,50,MLLMM,TB_11
TB,2020,7,16,7/16/20,7,1,3,12,11.5,25,MLLMM,TB_12
TB,2020,7,16,7/16/20,7,1,1,13,6.4,50,MMMMM,TB_13
TB,2020,7,16,7/16/20,7,1,1,14,2.3,75,MMMMM,TB_14
TB,2020,7,16,7/16/20,7,1,1,15,6,0,MMMMM,TB_15
TB,2020,7,16,7/16/20,7,1,1,16,12.8,25,MMMMM,TB_16
TB,2020,7,16,7/16/20,7,1,1,17,10.2,0,MMMMM,TB_17
TB,2020,7,16,7/16/20,7,1,1,18,3.3,99,MMMMM,TB_18
TB,2020,7,16,7/16/20,7,2,2,19,13.4,50,HHMMM,TB_19
TB,2020,7,16,7/16/20,7,2,2,20,11.3,0,HHMMM,TB_20
TB,2020,7,16,7/16/20,7,2,2,21,8.5,99,HHMMM,TB_21
TB,2020,7,16,7/16/20,7,2,2,22,12.8,75,HHMMM,TB_22
TB,2020,7,16,7/16/20,7,2,2,23,10.7,0,HHMMM,TB_23
TB,2020,7,16,7/16/20,7,2,2,24,7.3,25,HHMMM,TB_24
TB,2020,7,16,7/16/20,7,2,1,25,14.7,0,MMMMM,TB_25
TB,2020,7,16,7/16/20,7,2,1,26,13.7,75,MMMMM,TB_26
TB,2020,7,16,7/16/20,7,2,1,27,15.1,50,MMMMM,TB_27
TB,2020,7,16,7/16/20,7,2,1,28,9.8,99,MMMMM,TB_28
TB,2020,7,16,7/16/20,7,2,1,29,7,0,MMMMM,TB_29
TB,2020,7,16,7/16/20,7,2,1,30,10.3,25,MMMMM,TB_30
TB,2020,7,16,7/16/20,7,2,3,31,16.2,99,MLLMM,TB_31
TB,2020,7,16,7/16/20,7,2,3,32,13.9,25,MLLMM,TB_32
TB,2020,7,16,7/16/20,7,2,3,33,15.6,75,MLLMM,TB_33
TB,2020,7,16,7/16/20,7,2,3,34,17.4,0,MLLMM,TB_34
TB,2020,7,16,7/16/20,7,2,3,35,8.8,50,MLLMM,TB_35
TB,2020,7,16,7/16/20,7,2,3,36,16.7,0,MLLMM,TB_36
TB,2020,7,16,7/16/20,7,3,3,37,23.8,75,MLLMM,TB_37
TB,2020,7,16,7/16/20,7,3,3,38,20.5,25,MLLMM,TB_38
TB,2020,7,16,7/16/20,7,3,3,39,22.9,0,MLLMM,TB_39
TB,2020,7,16,7/16/20,7,3,3,40,14.3,99,MLLMM,TB_40
TB,2020,7,16,7/16/20,7,3,3,41,28.8,0,MLLMM,TB_41
TB,2020,7,16,7/16/20,7,3,3,42,18.8,50,MLLMM,TB_42
TB,2020,7,16,7/16/20,7,3,2,43,13.6,0,HHMMM,TB_43
TB,2020,7,16,7/16/20,7,3,2,44,16.4,25,HHMMM,TB_44
TB,2020,7,16,7/16/20,7,3,2,45,15.3,50,HHMMM,TB_45
TB,2020,7,16,7/16/20,7,3,2,46,15.9,75,HHMMM,TB_46
TB,2020,7,16,7/16/20,7,3,2,47,13.2,99,HHMMM,TB_47
TB,2020,7,16,7/16/20,7,3,2,48,32.5,0,HHMMM,TB_48
TB,2020,7,16,7/16/20,7,3,1,49,14.4,50,MMMMM,TB_49
TB,2020,7,16,7/16/20,7,3,1,50,21.5,25,MMMMM,TB_50
TB,2020,7,16,7/16/20,7,3,1,51,13.9,99,MMMMM,TB_51
TB,2020,7,16,7/16/20,7,3,1,52,16.1,0,MMMMM,TB_52
TB,2020,7,16,7/16/20,7,3,1,53,25.2,0,MMMMM,TB_53
TB,2020,7,16,7/16/20,7,3,1,54,16,75,MMMMM,TB_54
TB,2020,7,30,7/30/20,8,1,2,1,2.9,75,HHMMM,TB_1
TB,2020,7,30,7/30/20,8,1,2,2,1.5,99,HHMMM,TB_2
TB,2020,7,30,7/30/20,8,1,2,3,6.9,0,HHMMM,TB_3
TB,2020,7,30,7/30/20,8,1,2,4,5.4,0,HHMMM,TB_4
TB,2020,7,30,7/30/20,8,1,2,5,2.2,50,HHMMM,TB_5
TB,2020,7,30,7/30/20,8,1,2,6,7.7,25,HHMMM,TB_6
TB,2020,7,30,7/30/20,8,1,3,7,10.2,0,MLLMM,TB_7
TB,2020,7,30,7/30/20,8,1,3,8,6.1,75,MLLMM,TB_8
TB,2020,7,30,7/30/20,8,1,3,9,10.2,0,MLLMM,TB_9
TB,2020,7,30,7/30/20,8,1,3,10,3,99,MLLMM,TB_10
TB,2020,7,30,7/30/20,8,1,3,11,4.8,50,MLLMM,TB_11
TB,2020,7,30,7/30/20,8,1,3,12,6.8,25,MLLMM,TB_12
TB,2020,7,30,7/30/20,8,1,1,13,3.3,50,MMMMM,TB_13
TB,2020,7,30,7/30/20,8,1,1,14,3.7,75,MMMMM,TB_14
TB,2020,7,30,7/30/20,8,1,1,15,11.3,0,MMMMM,TB_15
TB,2020,7,30,7/30/20,8,1,1,16,12.1,25,MMMMM,TB_16
TB,2020,7,30,7/30/20,8,1,1,17,9.1,0,MMMMM,TB_17
TB,2020,7,30,7/30/20,8,1,1,18,4.1,99,MMMMM,TB_18
TB,2020,7,30,7/30/20,8,2,2,19,8,50,HHMMM,TB_19
TB,2020,7,30,7/30/20,8,2,2,20,13.6,0,HHMMM,TB_20
TB,2020,7,30,7/30/20,8,2,2,21,9.1,99,HHMMM,TB_21
TB,2020,7,30,7/30/20,8,2,2,22,5.3,75,HHMMM,TB_22
TB,2020,7,30,7/30/20,8,2,2,23,18,0,HHMMM,TB_23
TB,2020,7,30,7/30/20,8,2,2,24,8.7,25,HHMMM,TB_24
TB,2020,7,30,7/30/20,8,2,1,25,11.4,0,MMMMM,TB_25
TB,2020,7,30,7/30/20,8,2,1,26,9.5,75,MMMMM,TB_26
TB,2020,7,30,7/30/20,8,2,1,27,12.1,50,MMMMM,TB_27
TB,2020,7,30,7/30/20,8,2,1,28,8,99,MMMMM,TB_28
TB,2020,7,30,7/30/20,8,2,1,29,10.4,0,MMMMM,TB_29
TB,2020,7,30,7/30/20,8,2,1,30,9,25,MMMMM,TB_30
TB,2020,7,30,7/30/20,8,2,3,31,10.2,99,MLLMM,TB_31
TB,2020,7,30,7/30/20,8,2,3,32,8.1,25,MLLMM,TB_32
TB,2020,7,30,7/30/20,8,2,3,33,7.4,75,MLLMM,TB_33
TB,2020,7,30,7/30/20,8,2,3,34,10.4,0,MLLMM,TB_34
TB,2020,7,30,7/30/20,8,2,3,35,8.8,50,MLLMM,TB_35
TB,2020,7,30,7/30/20,8,2,3,36,24.2,0,MLLMM,TB_36
TB,2020,7,30,7/30/20,8,3,3,37,13.4,75,MLLMM,TB_37
TB,2020,7,30,7/30/20,8,3,3,38,11,25,MLLMM,TB_38
TB,2020,7,30,7/30/20,8,3,3,39,19.8,0,MLLMM,TB_39
TB,2020,7,30,7/30/20,8,3,3,40,11.8,99,MLLMM,TB_40
TB,2020,7,30,7/30/20,8,3,3,41,16.4,0,MLLMM,TB_41
TB,2020,7,30,7/30/20,8,3,3,42,15.9,50,MLLMM,TB_42
TB,2020,7,30,7/30/20,8,3,2,43,20,0,HHMMM,TB_43
TB,2020,7,30,7/30/20,8,3,2,44,18.2,25,HHMMM,TB_44
TB,2020,7,30,7/30/20,8,3,2,45,14.2,50,HHMMM,TB_45
TB,2020,7,30,7/30/20,8,3,2,46,10,75,HHMMM,TB_46
TB,2020,7,30,7/30/20,8,3,2,47,8.1,99,HHMMM,TB_47
TB,2020,7,30,7/30/20,8,3,2,48,20.1,0,HHMMM,TB_48
TB,2020,7,30,7/30/20,8,3,1,49,12.2,50,MMMMM,TB_49
TB,2020,7,30,7/30/20,8,3,1,50,18.6,25,MMMMM,TB_50
TB,2020,7,30,7/30/20,8,3,1,51,4.9,99,MMMMM,TB_51
TB,2020,7,30,7/30/20,8,3,1,52,13.4,0,MMMMM,TB_52
TB,2020,7,30,7/30/20,8,3,1,53,23.2,0,MMMMM,TB_53
TB,2020,7,30,7/30/20,8,3,1,54,7.4,75,MMMMM,TB_54
TB,2020,8,11,8/11/20,9,1,2,1,2,75,HHMMM,TB_1
TB,2020,8,11,8/11/20,9,1,2,2,1.4,99,HHMMM,TB_2
TB,2020,8,11,8/11/20,9,1,2,3,1.1,0,HHMMM,TB_3
TB,2020,8,11,8/11/20,9,1,2,4,1.8,0,HHMMM,TB_4
TB,2020,8,11,8/11/20,9,1,2,5,1.1,50,HHMMM,TB_5
TB,2020,8,11,8/11/20,9,1,2,6,1.2,25,HHMMM,TB_6
TB,2020,8,11,8/11/20,9,1,3,7,3.9,0,MLLMM,TB_7
TB,2020,8,11,8/11/20,9,1,3,8,1.4,75,MLLMM,TB_8
TB,2020,8,11,8/11/20,9,1,3,9,2.8,0,MLLMM,TB_9
TB,2020,8,11,8/11/20,9,1,3,10,3.4,99,MLLMM,TB_10
TB,2020,8,11,8/11/20,9,1,3,11,2.2,50,MLLMM,TB_11
TB,2020,8,11,8/11/20,9,1,3,12,7.3,25,MLLMM,TB_12
TB,2020,8,11,8/11/20,9,1,1,13,2,50,MMMMM,TB_13
TB,2020,8,11,8/11/20,9,1,1,14,1.2,75,MMMMM,TB_14
TB,2020,8,11,8/11/20,9,1,1,15,2.5,0,MMMMM,TB_15
TB,2020,8,11,8/11/20,9,1,1,16,2.6,25,MMMMM,TB_16
TB,2020,8,11,8/11/20,9,1,1,17,4.1,0,MMMMM,TB_17
TB,2020,8,11,8/11/20,9,1,1,18,1.9,99,MMMMM,TB_18
TB,2020,8,11,8/11/20,9,2,2,19,7.5,50,HHMMM,TB_19
TB,2020,8,11,8/11/20,9,2,2,20,3.3,0,HHMMM,TB_20
TB,2020,8,11,8/11/20,9,2,2,21,2.8,99,HHMMM,TB_21
TB,2020,8,11,8/11/20,9,2,2,22,3.3,75,HHMMM,TB_22
TB,2020,8,11,8/11/20,9,2,2,23,3.3,0,HHMMM,TB_23
TB,2020,8,11,8/11/20,9,2,2,24,3,25,HHMMM,TB_24
TB,2020,8,11,8/11/20,9,2,1,25,12.1,0,MMMMM,TB_25
TB,2020,8,11,8/11/20,9,2,1,26,6.1,75,MMMMM,TB_26
TB,2020,8,11,8/11/20,9,2,1,27,6.9,50,MMMMM,TB_27
TB,2020,8,11,8/11/20,9,2,1,28,4.2,99,MMMMM,TB_28
TB,2020,8,11,8/11/20,9,2,1,29,3.3,0,MMMMM,TB_29
TB,2020,8,11,8/11/20,9,2,1,30,5.3,25,MMMMM,TB_30
TB,2020,8,11,8/11/20,9,2,3,31,8.2,99,MLLMM,TB_31
TB,2020,8,11,8/11/20,9,2,3,32,12.2,25,MLLMM,TB_32
TB,2020,8,11,8/11/20,9,2,3,33,5.4,75,MLLMM,TB_33
TB,2020,8,11,8/11/20,9,2,3,34,7.3,0,MLLMM,TB_34
TB,2020,8,11,8/11/20,9,2,3,35,4.3,50,MLLMM,TB_35
TB,2020,8,11,8/11/20,9,2,3,36,4.9,0,MLLMM,TB_36
TB,2020,8,11,8/11/20,9,3,3,37,10.9,75,MLLMM,TB_37
TB,2020,8,11,8/11/20,9,3,3,38,10.6,25,MLLMM,TB_38
TB,2020,8,11,8/11/20,9,3,3,39,8.4,0,MLLMM,TB_39
TB,2020,8,11,8/11/20,9,3,3,40,7.5,99,MLLMM,TB_40
TB,2020,8,11,8/11/20,9,3,3,41,12.4,0,MLLMM,TB_41
TB,2020,8,11,8/11/20,9,3,3,42,8.8,50,MLLMM,TB_42
TB,2020,8,11,8/11/20,9,3,2,43,14.5,0,HHMMM,TB_43
TB,2020,8,11,8/11/20,9,3,2,44,10.2,25,HHMMM,TB_44
TB,2020,8,11,8/11/20,9,3,2,45,12.5,50,HHMMM,TB_45
TB,2020,8,11,8/11/20,9,3,2,46,10.1,75,HHMMM,TB_46
TB,2020,8,11,8/11/20,9,3,2,47,15,99,HHMMM,TB_47
TB,2020,8,11,8/11/20,9,3,2,48,20.6,0,HHMMM,TB_48
TB,2020,8,11,8/11/20,9,3,1,49,11.5,50,MMMMM,TB_49
TB,2020,8,11,8/11/20,9,3,1,50,14.8,25,MMMMM,TB_50
TB,2020,8,11,8/11/20,9,3,1,51,10.9,99,MMMMM,TB_51
TB,2020,8,11,8/11/20,9,3,1,52,6.6,0,MMMMM,TB_52
TB,2020,8,11,8/11/20,9,3,1,53,18.7,0,MMMMM,TB_53
TB,2020,8,11,8/11/20,9,3,1,54,6.8,75,MMMMM,TB_54
TB,2020,8,27,8/27/20,10,1,2,1,1.6,75,HHMMM,TB_1
TB,2020,8,27,8/27/20,10,1,2,2,1.1,99,HHMMM,TB_2
TB,2020,8,27,8/27/20,10,1,2,3,1.1,0,HHMMM,TB_3
TB,2020,8,27,8/27/20,10,1,2,4,1.3,0,HHMMM,TB_4
TB,2020,8,27,8/27/20,10,1,2,5,0.9,50,HHMMM,TB_5
TB,2020,8,27,8/27/20,10,1,2,6,1.1,25,HHMMM,TB_6
TB,2020,8,27,8/27/20,10,1,3,7,2.6,0,MLLMM,TB_7
TB,2020,8,27,8/27/20,10,1,3,8,1.8,75,MLLMM,TB_8
TB,2020,8,27,8/27/20,10,1,3,9,4,0,MLLMM,TB_9
TB,2020,8,27,8/27/20,10,1,3,10,3.3,99,MLLMM,TB_10
TB,2020,8,27,8/27/20,10,1,3,11,2.1,50,MLLMM,TB_11
TB,2020,8,27,8/27/20,10,1,3,12,2.2,25,MLLMM,TB_12
TB,2020,8,27,8/27/20,10,1,1,13,0.9,50,MMMMM,TB_13
TB,2020,8,27,8/27/20,10,1,1,14,1.9,75,MMMMM,TB_14
TB,2020,8,27,8/27/20,10,1,1,15,1.9,0,MMMMM,TB_15
TB,2020,8,27,8/27/20,10,1,1,16,3.8,25,MMMMM,TB_16
TB,2020,8,27,8/27/20,10,1,1,17,2.2,0,MMMMM,TB_17
TB,2020,8,27,8/27/20,10,1,1,18,2,99,MMMMM,TB_18
TB,2020,8,27,8/27/20,10,2,2,19,2.3,50,HHMMM,TB_19
TB,2020,8,27,8/27/20,10,2,2,20,3.3,0,HHMMM,TB_20
TB,2020,8,27,8/27/20,10,2,2,21,7.7,99,HHMMM,TB_21
TB,2020,8,27,8/27/20,10,2,2,22,4,75,HHMMM,TB_22
TB,2020,8,27,8/27/20,10,2,2,23,8.3,0,HHMMM,TB_23
TB,2020,8,27,8/27/20,10,2,2,24,3.3,25,HHMMM,TB_24
TB,2020,8,27,8/27/20,10,2,1,25,8.1,0,MMMMM,TB_25
TB,2020,8,27,8/27/20,10,2,1,26,3.3,75,MMMMM,TB_26
TB,2020,8,27,8/27/20,10,2,1,27,7.3,50,MMMMM,TB_27
TB,2020,8,27,8/27/20,10,2,1,28,4.7,99,MMMMM,TB_28
TB,2020,8,27,8/27/20,10,2,1,29,3.3,0,MMMMM,TB_29
TB,2020,8,27,8/27/20,10,2,1,30,2.8,25,MMMMM,TB_30
TB,2020,8,27,8/27/20,10,2,3,31,4.7,99,MLLMM,TB_31
TB,2020,8,27,8/27/20,10,2,3,32,6.4,25,MLLMM,TB_32
TB,2020,8,27,8/27/20,10,2,3,33,6.2,75,MLLMM,TB_33
TB,2020,8,27,8/27/20,10,2,3,34,7.8,0,MLLMM,TB_34
TB,2020,8,27,8/27/20,10,2,3,35,5.8,50,MLLMM,TB_35
TB,2020,8,27,8/27/20,10,2,3,36,6.6,0,MLLMM,TB_36
TB,2020,8,27,8/27/20,10,3,3,37,7.2,75,MLLMM,TB_37
TB,2020,8,27,8/27/20,10,3,3,38,5.3,25,MLLMM,TB_38
TB,2020,8,27,8/27/20,10,3,3,39,6.9,0,MLLMM,TB_39
TB,2020,8,27,8/27/20,10,3,3,40,9.1,99,MLLMM,TB_40
TB,2020,8,27,8/27/20,10,3,3,41,10,0,MLLMM,TB_41
TB,2020,8,27,8/27/20,10,3,3,42,10.7,50,MLLMM,TB_42
TB,2020,8,27,8/27/20,10,3,2,43,7.4,0,HHMMM,TB_43
TB,2020,8,27,8/27/20,10,3,2,44,10.6,25,HHMMM,TB_44
TB,2020,8,27,8/27/20,10,3,2,45,10.2,50,HHMMM,TB_45
TB,2020,8,27,8/27/20,10,3,2,46,11.3,75,HHMMM,TB_46
TB,2020,8,27,8/27/20,10,3,2,47,5.6,99,HHMMM,TB_47
TB,2020,8,27,8/27/20,10,3,2,48,11.1,0,HHMMM,TB_48
