observers,date,site,block,plot,genus_species,symbol,aerial_cover,basal_cover,notes
KJK,7/1/19,FK,3,38,oenothera_suffruticosa,,,,
KJK,7/1/19,FK,3,38,silver_stuff_unk3,,,,
KJK,7/1/19,FK,3,38,Euphorbia_nutans,,,,
KJK,7/1/19,FK,3,38,Coryphanthus_vivipara,,,,
SEK,7/2/19,FK,2,36,Pascopyrum_smithii,PASM,,,
KJK,7/1/19,FK,3,38,Liatrus_punctata,,,,
KJK,7/1/19,FK,3,38,Oenothera_waxy_leaves,,,,
KJK,7/1/19,FK,3,38,Astragalus_purshii,ASPU,,,
KJK,7/1/19,FK,3,38,Rock,,,,
KJK,7/1/19,FK,3,38,Dung,,,,
KJK,7/1/19,FK,3,38,Moss,,,,
KJK,7/1/19,FK,3,38,Mushroom,,,,
KRW_KJK_SEK,7/1/19,FK,3,39,Bouteloua_dactyloides,BODA,,,
KJK,7/1/19,FK,3,42,Pascopyrum_smithii,PASM,,,
KRW_KJK_SEK,7/1/19,FK,3,39,Vulpia_octoflora,VUOC,,,
KRW_KJK_SEK,7/1/19,FK,3,39,Artemisia_dracunculus,ARDR,,,
KRW_KJK_SEK,7/1/19,FK,3,39,Artemisia_frigida,ARFR,,,
KRW_KJK_SEK,7/1/19,FK,3,39,Linum_rigidum,LIRI,,,
KRW_KJK_SEK,7/1/19,FK,3,39,Opuntia_polycantha,OPPO,,,
KRW_KJK_SEK,7/1/19,FK,3,39,Plantago_patagonica,PLPA,,,
KRW_KJK_SEK,7/1/19,FK,3,39,Asclepias_stenophylla,ASST,,,
KRW_KJK_SEK,7/1/19,FK,3,39,Coryphanthus_vivipara,COVI,,,
KRW_KJK_SEK,7/1/19,FK,3,39,Skinny_leaf_fuzzy_bottom,,,,
KRW_KJK_SEK,7/1/19,FK,3,39,Lithospermum_incisum,LIIN,,,
KRW_KJK_SEK,7/1/19,FK,3,39,Lepidium_densiflorum,LEDE,,,
KRW_KJK_SEK,7/1/19,FK,3,39,Lygodesmia_juncea,LYJU,,,
KRW_KJK_SEK,7/1/19,FK,3,39,ASER_Like_Woody,P49,,,
KRW_KJK_SEK,7/1/19,FK,3,39,Rock,,,,
KRW_KJK_SEK,7/1/19,FK,3,39,Dung,,,,
KRW_KJK_SEK,7/1/19,FK,3,39,Lichen,,,,
KRW_KJK_SEK,7/1/19,FK,3,39,Mushroom,,,,
SEK,7/2/19,FK,1,1,Pediomelum_esculenta,PEES,,,
KJK,7/1/19,FK,3,40,Bouteloua_dactyloides,BODA,,,
SEK,7/2/19,FK,1,3,Pediomelum_esculenta,PEES,,,
KJK,7/1/19,FK,3,40,Vulpia_octoflora,VUOC,,,
SEK,7/2/19,FK,1,5,Pediomelum_esculenta,PEES,,,
KJK,7/1/19,FK,3,40,Astragalus_gracilis,ASGR,,,
KJK,7/1/19,FK,3,40,Carex_durescula,CADU,,,
KJK,7/1/19,FK,3,40,dead_mustard_unk,,,,
KJK,7/1/19,FK,3,40,Artemisia_dracunculus,ARDR,,,
KJK,7/1/19,FK,3,40,Artemisia_frigida,ARFR,,,
KJK,7/1/19,FK,3,40,Linum_rigidum,LIRI,,,
SEK,7/3/19,FK,1,13,Pediomelum_esculenta,PEES,,,
KJK,7/1/19,FK,3,40,Opuntia_polycantha,OPPO,,,
KJK,7/1/19,FK,3,40,Plantago_patagonica,PLPA,,,
KJK,7/1/19,FK,3,40,Taraxacum_officinale,TAOF,,,
KJK,7/1/19,FK,3,40,conyza_canadensis,COCA,,,
KJK,7/1/19,FK,3,40,Skinny_leaf_fuzzy_bottom,,,,
KJK,7/1/19,FK,3,40,Lithospermum_incisum,LIIN,,,
KJK,7/1/19,FK,3,40,Lepidium_densiflorum,LEDE,,,
KJK,7/1/19,FK,3,40,Lygodesmia_juncea,LYJU,,,
KJK,7/1/19,FK,3,40,ASER_Like_Woody,P49,,,
KJK,7/1/19,FK,3,40,oenothera?_basal_rossette,P41,,,
KJK,7/1/19,FK,3,40,opuntia_pads,,,,
KJK,7/1/19,FK,3,40,oenothera_suffruticosa,,,,
KJK,7/1/19,FK,3,40,silver_stuff_unk3,,,,
KJK,7/1/19,FK,3,40,Euphorbia_nutans,,,,
KJK,7/1/19,FK,3,40,Coryphanthus_vivipara,,,,
SEK,7/2/19,FK,2,19,Pediomelum_esculenta,PEES,,,
KJK,7/1/19,FK,3,40,Liatrus_punctata,,,,
KJK,7/1/19,FK,3,40,Oenothera_waxy_leaves,,,,
KJK,7/1/19,FK,3,40,Astragalus_purshii,ASPU,,,
KJK,7/1/19,FK,3,40,Rock,,,,
KJK,7/1/19,FK,3,40,Dung,,,,
KJK,7/1/19,FK,3,40,Moss,,,,
KJK,7/1/19,FK,3,40,Lichen,,,,
KJK,7/1/19,FK,3,40,Mushroom,,,,
KW,7/1/19,FK,3,41,Bouteloua_dactyloides,BODA,,,
SEK,7/2/19,FK,2,24,Pediomelum_esculenta,PEES,,,
SEK,7/2/19,FK,2,31,Pediomelum_esculenta,PEES,,,
KW,7/1/19,FK,3,41,Astragalus_gracilis,ASGR,,,
KW,7/1/19,FK,3,41,Carex_durescula,CADU,,,
KW,7/1/19,FK,3,41,dead_mustard_unk,,,,
KW,7/1/19,FK,3,41,Artemisia_dracunculus,ARDR,,,
KW,7/1/19,FK,3,41,Artemisia_frigida,ARFR,,,
KW,7/1/19,FK,3,41,Linum_rigidum,LIRI,,,
KW,7/1/19,FK,3,41,Opuntia_polycantha,OPPO,,,
KW,7/1/19,FK,3,41,Plantago_patagonica,PLPA,,,
KW,7/1/19,FK,3,41,conyza_canadensis,COCA,,,
KW,7/1/19,FK,3,41,Liatris_punctata,LIPU,,,
KW,7/1/19,FK,3,41,Skinny_leaf_fuzzy_bottom,,,,
KW,7/1/19,FK,3,41,Lithospermum_incisum,LIIN,,,
KW,7/1/19,FK,3,41,Lepidium_densiflorum,LEDE,,,
KW,7/1/19,FK,3,41,Lygodesmia_juncea,LYJU,,,
KW,7/1/19,FK,3,41,ASER_Like_Woody,P49,,,
KW,7/1/19,FK,3,41,opuntia_pads,,,,
KW,7/1/19,FK,3,41,oenothera_suffruticosa,OESU,,,
KW,7/1/19,FK,3,41,silver_stuff_unk3,,,,
KW,7/1/19,FK,3,41,Euphorbia_nutans,,,,
KW,7/1/19,FK,3,41,Coryphanthus_vivipara,,,,
SEK,7/1/19,FK,3,44,Pediomelum_esculenta,PEES,,,
KW,7/1/19,FK,3,41,Liatrus_punctata,,,,
KW,7/1/19,FK,3,41,Oenothera_waxy_leaves,,,,
KW,7/1/19,FK,3,41,Astragalus_purshii,ASPU,,,
KW,7/1/19,FK,3,41,Rock,,,,
KW,7/1/19,FK,3,41,Dung,,,,
KW,7/1/19,FK,3,41,Mushroom,,,,
KW,7/1/19,FK,3,41,overlap,,,,
KJK,7/1/19,FK,3,42,Bouteloua_dactyloides,BODA,,,
SEK,7/1/19,FK,3,47,Pediomelum_esculenta,PEES,,,
SEK,7/1/19,FK,3,48,Pediomelum_esculenta,PEES,,,
KRW_KJK_SEK,7/1/19,FK,3,53,Pediomelum_esculenta,PEES,,,
KRW_KJK_SEK,7/1/19,FK,3,52,Pediomelum_esculenta,PEES,,,
KJK,7/1/19,FK,3,42,Vulpia_octoflora,VUOC,,,
KW_KJK,7/2/19,FK,1,2,pediomelum_esculentum,PEES,,,2.5% of spp comp plot clipped
KJK,7/1/19,FK,3,42,Astragalus_gracilis,ASGR,,,
KJK,7/1/19,FK,3,42,Carex_durescula,CADU,,,
KJK,7/1/19,FK,3,42,dead_mustard_unk,,,,
KJK,7/1/19,FK,3,42,Artemisia_dracunculus,ARDR,,,
KJK,7/1/19,FK,3,42,Artemisia_frigida,ARFR,,,
KJK,7/1/19,FK,3,42,Linum_rigidum,LIRI,,,
KJK,7/1/19,FK,3,42,Opuntia_polycantha,OPPO,,,
KJK,7/1/19,FK,3,42,Plantago_patagonica,PLPA,,,
KJK,7/1/19,FK,3,42,Skinny_leaf_fuzzy_bottom,,,,
KJK,7/1/19,FK,3,42,Lithospermum_incisum,LIIN,,,
KJK,7/1/19,FK,3,42,Lepidium_densiflorum,LEDE,,,
KJK,7/1/19,FK,3,42,Lygodesmia_juncea,LYJU,,,
KJK,7/1/19,FK,3,42,ASER_Like_Woody,P49,,,
KJK,7/1/19,FK,3,42,oenothera?_basal_rossette,P41,,,
KJK,7/1/19,FK,3,42,opuntia_pads,,,,
KJK,7/1/19,FK,3,42,oenothera_suffruticosa,,,,
KJK,7/1/19,FK,3,42,silver_stuff_unk3,,,,
KJK,7/1/19,FK,3,42,Euphorbia_nutans,,,,
KJK,7/1/19,FK,3,42,Coryphanthus_vivipara,,,,
KW_KJK,7/2/19,FK,1,4,pediomelum_esculentum,PEES,,,
KJK,7/1/19,FK,3,42,Liatrus_punctata,,,,
KJK,7/1/19,FK,3,42,Oenothera_waxy_leaves,,,,
KJK,7/1/19,FK,3,42,Astragalus_purshii,ASPU,,,
KJK,7/1/19,FK,3,42,Rock,,,,
KJK,7/1/19,FK,3,42,Lichen,,,,
KJK,7/1/19,FK,3,42,Mushroom,,,,
KJK,7/1/19,FK,3,43,Bouteloua_dactyloides,BODA,,,
KJK,7/2/19,FK,2,20,pediomelum_esculentum,PEES,,,
KW,7/2/19,FK,2,21,pediomelum_esculentum,PEES,,,
KJK,7/1/19,FK,3,43,Vulpia_octoflora,VUOC,,,
KJK,7/1/19,FK,3,43,Astragalus_gracilis,ASGR,,,
KJK,7/1/19,FK,3,43,dead_mustard_unk,,,,
KJK,7/1/19,FK,3,43,Artemisia_dracunculus,ARDR,,,
KJK,7/1/19,FK,3,43,Artemisia_frigida,ARFR,,,
KJK,7/1/19,FK,3,43,Linum_rigidum,LIRI,,,
KJK,7/1/19,FK,3,43,Opuntia_polycantha,OPPO,,,
KJK,7/1/19,FK,3,43,Plantago_patagonica,PLPA,,,
KJK,7/1/19,FK,3,43,Skinny_leaf_fuzzy_bottom,,,,
KJK,7/1/19,FK,3,43,Lithospermum_incisum,LIIN,,,
KJK,7/1/19,FK,3,43,Lepidium_densiflorum,LEDE,,,
KJK,7/1/19,FK,3,43,Lygodesmia_juncea,LYJU,,,
KJK,7/1/19,FK,3,43,ASER_Like_Woody,P49,,,
KJK,7/1/19,FK,3,43,oenothera?_basal_rossette,P41,,,
KJK,7/1/19,FK,3,43,opuntia_pads,,,,
KJK,7/1/19,FK,3,43,oenothera_suffruticosa,,,,
KJK,7/1/19,FK,3,43,silver_stuff_unk3,,,,
KJK,7/1/19,FK,3,43,Euphorbia_nutans,,,,
KJK,7/1/19,FK,3,43,Coryphanthus_vivipara,,,,
KJK,7/2/19,FK,2,22,pediomelum_esculentum,PEES,,,
KJK,7/1/19,FK,3,43,Liatrus_punctata,,,,
KJK,7/1/19,FK,3,43,Oenothera_waxy_leaves,,,,
KJK,7/1/19,FK,3,43,Astragalus_purshii,ASPU,,,
KJK,7/1/19,FK,3,43,Rock,,,,
KJK,7/1/19,FK,3,43,Dung,,,,
KJK,7/1/19,FK,3,43,Lichen,,,,
KJK,7/1/19,FK,3,43,Mushroom,,,,
SEK,7/1/19,FK,3,44,Bouteloua_dactyloides,BODA,,,
KW,7/2/19,FK,2,23,pediomelum_esculentum,PEES,,,
KW,7/2/19,FK,2,26,pediomelum_esculentum,PEES,,,
SEK,7/1/19,FK,3,44,Vulpia_octoflora,VUOC,,,
SEK,7/1/19,FK,3,44,Artemisia_dracunculus,ARDR,,,
SEK,7/1/19,FK,3,44,Artemisia_frigida,ARFR,,,
SEK,7/1/19,FK,3,44,Linum_rigidum,LIRI,,,
KJK,7/1/19,FK,2,28,pediomelum_esculentum,PEES,,,2.5% of spp comp plot clipped
SEK,7/1/19,FK,3,44,Opuntia_polycantha,OPPO,,,
SEK,7/1/19,FK,3,44,Plantago_patagonica,PLPA,,,
SEK,7/1/19,FK,3,44,Taraxacum_officinale,TAOF,,,
SEK,7/1/19,FK,3,44,Oenothera_suffruticosa,OESU,,,
SEK,7/1/19,FK,3,44,Liatris_punctata,LIPU,,,
SEK,7/1/19,FK,3,44,Vicia_americana,VIAM,,,
SEK,7/1/19,FK,3,44,Asclepias_stenophylla,ASST,,,
SEK,7/1/19,FK,3,44,Coryphanthus_vivipara,COVI,,,
SEK,7/1/19,FK,3,44,Alyssum_desertorum,ALDE,,,
KW,7/2/19,FK,2,29,pediomelum_esculentum,PEES,,,
SEK,7/1/19,FK,3,44,Basal_rosette,P41,,,
SEK,7/1/19,FK,3,44,Skinny_leaf_fuzzy_bottom,,,,
SEK,7/1/19,FK,3,44,Lithospermum_incisum,LIIN,,,
SEK,7/1/19,FK,3,44,Lepidium_densiflorum,LEDE,,,
SEK,7/1/19,FK,3,44,Lygodesmia_juncea,LYJU,,,
SEK,7/1/19,FK,3,44,ASER_Like_Woody,P49,,,
SEK,7/1/19,FK,3,44,Rock,,,,
SEK,7/1/19,FK,3,44,Dung,,,,
SEK,7/1/19,FK,3,44,Moss,,,,
SEK,7/1/19,FK,3,44,Lichen,,,,
SEK,7/1/19,FK,3,44,Mushroom,,,,
SEK,7/1/19,FK,3,44,Overlap,,,,
KJK,7/1/19,FK,2,30,pediomelum_esculentum,PEES,,,
KJK,7/1/19,FK,3,45,Bouteloua_dactyloides,BODA,,,
KJK,7/2/19,FK,2,32,pediomelum_esculentum,PEES,,,
KJK,7/2/19,FK,2,34,pediomelum_esculentum,PEES,,,
KJK,7/1/19,FK,3,45,Vulpia_octoflora,VUOC,,,
KJK,7/1/19,FK,3,45,Astragalus_gracilis,ASGR,,,
KJK,7/1/19,FK,3,45,Carex_durescula,CADU,,,
KJK,7/1/19,FK,3,45,dead_mustard_unk,,,,
KJK,7/1/19,FK,3,45,Artemisia_dracunculus,ARDR,,,
KJK,7/1/19,FK,3,45,Artemisia_frigida,ARFR,,,
KJK,7/1/19,FK,3,45,Linum_rigidum,LIRI,,,
KW_KJK,7/2/19,FK,2,35,pediomelum_esculentum,PEES,,,
KJK,7/1/19,FK,3,45,Opuntia_polycantha,OPPO,,,
KJK,7/1/19,FK,3,45,Plantago_patagonica,PLPA,,,
KJK,7/1/19,FK,3,45,Taraxacum_officinale,TAOF,,,
KJK,7/1/19,FK,3,45,Lithospermum_incisum,LIIN,,,
KJK,7/1/19,FK,3,45,Lepidium_densiflorum,LEDE,,,
KJK,7/1/19,FK,3,45,Lygodesmia_juncea,LYJU,,,
KJK,7/1/19,FK,3,45,oenothera?_basal_rossette,P41,,,
KJK,7/1/19,FK,3,45,opuntia_pads,,,,
KJK,7/1/19,FK,3,45,oenothera_suffruticosa,,,,
KJK,7/1/19,FK,3,45,silver_stuff_unk3,,,,
KJK,7/1/19,FK,3,45,Euphorbia_nutans,,,,
KJK,7/1/19,FK,3,45,Coryphanthus_vivipara,,,,
KW,7/1/19,FK,3,37,pediomelum_esculentum,PEES,,,
KJK,7/1/19,FK,3,45,Liatrus_punctata,,,,
KJK,7/1/19,FK,3,45,Oenothera_waxy_leaves,,,,
KJK,7/1/19,FK,3,45,Astragalus_purshii,ASPU,,,
KJK,7/1/19,FK,3,45,Rock,,,,
KJK,7/1/19,FK,3,45,Dung,,,,
KJK,7/1/19,FK,3,45,Moss,,,,
KJK,7/1/19,FK,3,45,Mushroom,,,,
KW,7/1/19,FK,3,46,Bouteloua_dactyloides,BODA,,,
KJK,7/1/19,FK,3,38,pediomelum_esculentum,PEES,,,
KJK,7/1/19,FK,3,40,pediomelum_esculentum,PEES,,,
KW,7/1/19,FK,3,41,pediomelum_esculentum,PEES,,,
KW,7/1/19,FK,3,46,Astragalus_gracilis,ASGR,,,
KW,7/1/19,FK,3,46,Carex_durescula,CADU,,,
KW,7/1/19,FK,3,46,dead_mustard_unk,,,,
KW,7/1/19,FK,3,46,Artemisia_dracunculus,ARDR,,,
KW,7/1/19,FK,3,46,Artemisia_frigida,ARFR,,,
KW,7/1/19,FK,3,46,Linum_rigidum,LIRI,,,
KJK,7/1/19,FK,3,42,pediomelum_esculentum,PEES,,,
KW,7/1/19,FK,3,46,Opuntia_polycantha,OPPO,,,
KW,7/1/19,FK,3,46,Plantago_patagonica,PLPA,,,
KW,7/1/19,FK,3,46,Taraxacum_officinale,TAOF,,,
KW,7/1/19,FK,3,46,Allysum_desetorum,ALDE,,,
KW,7/1/19,FK,3,46,conyza_canadensis,COCA,,,
KW,7/1/19,FK,3,46,Liatris_punctata,LIPU,,,
KW,7/1/19,FK,3,46,Skinny_leaf_fuzzy_bottom,,,,
KW,7/1/19,FK,3,46,Lithospermum_incisum,LIIN,,,
KW,7/1/19,FK,3,46,Lepidium_densiflorum,LEDE,,,
KW,7/1/19,FK,3,46,Lygodesmia_juncea,LYJU,,,
KW,7/1/19,FK,3,46,ASER_Like_Woody,P49,,,
KW,7/1/19,FK,3,46,oenothera?_basal_rossette,P41,,,
KW,7/1/19,FK,3,46,opuntia_pads,,,,
KW,7/1/19,FK,3,46,oenothera_suffruticosa,OESU,,,
KW,7/1/19,FK,3,46,silver_stuff_unk3,,,,
KW,7/1/19,FK,3,46,Euphorbia_nutans,,,,
KW,7/1/19,FK,3,46,Coryphanthus_vivipara,,,,
KJK,7/1/19,FK,3,43,pediomelum_esculentum,PEES,,,
KW,7/1/19,FK,3,46,Liatrus_punctata,,,,
KW,7/1/19,FK,3,46,Oenothera_waxy_leaves,,,,
KW,7/1/19,FK,3,46,Astragalus_purshii,ASPU,,,
KW,7/1/19,FK,3,46,Rock,,,,
KW,7/1/19,FK,3,46,Dung,,,,
KW,7/1/19,FK,3,46,Lichen,,,,
KW,7/1/19,FK,3,46,Mushroom,,,,
KW,7/1/19,FK,3,46,Bare Ground,,,,
KW,7/1/19,FK,3,46,overlap,,,,
KJK,7/1/19,FK,3,45,pediomelum_esculentum,PEES,,,
SEK,7/1/19,FK,3,47,Bouteloua_dactyloides,BODA,,,
KW,7/1/19,FK,3,46,pediomelum_esculentum,PEES,,,
KW,7/1/19,FK,3,49,pediomelum_esculentum,PEES,,,
KJK,7/1/19,FK,3,50,pediomelum_esculentum,PEES,,,
SEK,7/1/19,FK,3,47,Carex_durescula,CADU,,,
SEK,7/1/19,FK,3,47,Artemisia_dracunculus,ARDR,,,
SEK,7/1/19,FK,3,47,Artemisia_frigida,ARFR,,,
SEK,7/1/19,FK,3,47,Linum_rigidum,LIRI,,,
KJK_SEK_KRW,7/1/19,FK,3,51,pediomelum_esculentum,PEES,,,
SEK,7/1/19,FK,3,47,Opuntia_polycantha,OPPO,,,
SEK,7/1/19,FK,3,47,Plantago_patagonica,PLPA,,,
SEK,7/1/19,FK,3,47,Taraxacum_officinale,TAOF,,,
SEK,7/1/19,FK,3,47,Liatris_punctata,LIPU,,,
SEK,7/1/19,FK,3,47,Vicia_americana,VIAM,,,
SEK,7/1/19,FK,3,47,Asclepias_stenophylla,ASST,,,
SEK,7/1/19,FK,3,47,Coryphanthus_vivipara,COVI,,,
SEK,7/1/19,FK,3,47,Alyssum_desertorum,ALDE,,,
KJK_SEK_KRW,7/1/19,FK,3,54,pediomelum_esculentum,PEES,,,forage quality in plot
SEK,7/1/19,FK,3,47,Basal_rosette,P41,,,
SEK,7/1/19,FK,3,47,Skinny_leaf_fuzzy_bottom,,,,
SEK,7/1/19,FK,3,47,Lithospermum_incisum,LIIN,,,
SEK,7/1/19,FK,3,47,Lepidium_densiflorum,LEDE,,,
SEK,7/1/19,FK,3,47,Lygodesmia_juncea,LYJU,,,
SEK,7/1/19,FK,3,47,ASER_Like_Woody,P49,,,
SEK,7/1/19,FK,3,47,Rock,,,,
SEK,7/1/19,FK,3,47,Moss,,,,
SEK,7/1/19,FK,3,47,Lichen,,,,
SEK,7/1/19,FK,3,47,Mushroom,,,,
SEK,7/1/19,FK,3,47,Overlap,,,,
SEK,7/1/19,FK,3,48,Bouteloua_dactyloides,BODA,,,
KW_KJK,7/2/19,FK,1,2,Poa_secunda,POSE,,,2.5% of spp comp plot clipped
SC_AD_KJB_SEK,7/2/19,FK,1,7,Poa_secunda,POSE,,,
SEK,7/1/19,FK,3,48,Vulpia_octoflora,VUOC,,,
SEK,7/1/19,FK,3,48,Carex_durescula,CADU,,,
SEK,7/1/19,FK,3,48,Artemisia_dracunculus,ARDR,,,
SEK,7/1/19,FK,3,48,Artemisia_frigida,ARFR,,,
SEK,7/1/19,FK,3,48,Linum_rigidum,LIRI,,,
SEK,7/1/19,FK,3,48,Opuntia_polycantha,OPPO,,,
SEK,7/1/19,FK,3,48,Plantago_patagonica,PLPA,,,
SEK,7/1/19,FK,3,48,Taraxacum_officinale,TAOF,,,
SEK,7/1/19,FK,3,48,Liatris_punctata,LIPU,,,
SEK,7/1/19,FK,3,48,Vicia_americana,VIAM,,,
SEK,7/1/19,FK,3,48,Asclepias_stenophylla,ASST,,,
SEK,7/1/19,FK,3,48,Coryphanthus_vivipara,COVI,,,
SEK,7/1/19,FK,3,48,Alyssum_desertorum,ALDE,,,
SEK_KJB,7/3/19,FK,1,11,Poa_secunda,POSE,,,
SEK,7/1/19,FK,3,48,Basal_rosette,P41,,,
SEK,7/1/19,FK,3,48,Skinny_leaf_fuzzy_bottom,,,,
SEK,7/1/19,FK,3,48,Lithospermum_incisum,LIIN,,,
SEK,7/1/19,FK,3,48,Lepidium_densiflorum,LEDE,,,
SEK,7/1/19,FK,3,48,Lygodesmia_juncea,LYJU,,,
SEK,7/1/19,FK,3,48,ASER_Like_Woody,P49,,,
SEK,7/1/19,FK,3,48,Rock,,,,
SEK,7/1/19,FK,3,48,Dung,,,,
SEK,7/1/19,FK,3,48,Moss,,,,
SEK,7/1/19,FK,3,48,Lichen,,,,
SEK,7/1/19,FK,3,48,Mushroom,,,,
KW,7/1/19,FK,3,49,Bouteloua_dactyloides,BODA,,,
KJK,7/3/19,FK,1,16,Poa_secunda,POSE,,,
KW,7/3/19,FK,1,18,Poa_secunda,POSE,,,
KW,7/1/19,FK,3,49,Astragalus_gracilis,ASGR,,,
KW,7/1/19,FK,3,49,Carex_durescula,CADU,,,
KW,7/1/19,FK,3,49,dead_mustard_unk,,,,
KW,7/1/19,FK,3,49,Artemisia_dracunculus,ARDR,,,
KW,7/1/19,FK,3,49,Artemisia_frigida,ARFR,,,
KW,7/1/19,FK,3,49,Linum_rigidum,LIRI,,,
KW,7/1/19,FK,3,49,Opuntia_polycantha,OPPO,,,
KW,7/1/19,FK,3,49,Plantago_patagonica,PLPA,,,
KW,7/1/19,FK,3,49,conyza_canadensis,COCA,,,
KW,7/1/19,FK,3,49,Liatris_punctata,LIPU,,,
KW,7/1/19,FK,3,49,Skinny_leaf_fuzzy_bottom,,,,
KW,7/1/19,FK,3,49,Lithospermum_incisum,LIIN,,,
KW,7/1/19,FK,3,49,Lepidium_densiflorum,LEDE,,,
KW,7/1/19,FK,3,49,Lygodesmia_juncea,LYJU,,,
KW,7/1/19,FK,3,49,oenothera?_basal_rossette,P41,,,
KW,7/1/19,FK,3,49,opuntia_pads,,,,
KW,7/1/19,FK,3,49,oenothera_suffruticosa,OESU,,,
KW,7/1/19,FK,3,49,silver_stuff_unk3,,,,
KW,7/1/19,FK,3,49,Euphorbia_nutans,,,,
KW,7/1/19,FK,3,49,Coryphanthus_vivipara,,,,
SEK,7/2/19,FK,2,19,Poa_secunda,POSE,,,
KW,7/1/19,FK,3,49,Liatrus_punctata,,,,
KW,7/1/19,FK,3,49,Oenothera_waxy_leaves,,,,
KW,7/1/19,FK,3,49,Astragalus_purshii,ASPU,,,
KW,7/1/19,FK,3,49,Rock,,,,
KW,7/1/19,FK,3,49,Mushroom,,,,
KW,7/1/19,FK,3,49,overlap,,,,
KJK,7/1/19,FK,3,50,Bouteloua_dactyloides,BODA,,,
KW,7/2/19,FK,2,23,Poa_secunda,POSE,,,
SEK,7/2/19,FK,2,25,Poa_secunda,POSE,,,
KJK,7/1/19,FK,3,50,Vulpia_octoflora,VUOC,,,
KJK,7/1/19,FK,2,30,Poa_secunda,POSE,,,
KJK,7/1/19,FK,3,50,Astragalus_gracilis,ASGR,,,
KJK,7/1/19,FK,3,50,Carex_durescula,CADU,,,
KJK,7/1/19,FK,3,50,dead_mustard_unk,,,,
KJK,7/1/19,FK,3,50,Artemisia_dracunculus,ARDR,,,
KJK,7/1/19,FK,3,50,Artemisia_frigida,ARFR,,,
KJK,7/1/19,FK,3,50,Linum_rigidum,LIRI,,,
KJK,7/1/19,FK,3,50,Opuntia_polycantha,OPPO,,,
KJK,7/1/19,FK,3,50,Plantago_patagonica,PLPA,,,
KJK,7/1/19,FK,3,50,Skinny_leaf_fuzzy_bottom,,,,
KJK,7/1/19,FK,3,50,Lithospermum_incisum,LIIN,,,
KJK,7/1/19,FK,3,50,Lepidium_densiflorum,LEDE,,,
KJK,7/1/19,FK,3,50,Lygodesmia_juncea,LYJU,,,
KJK,7/1/19,FK,3,50,ASER_Like_Woody,P49,,,
KJK,7/1/19,FK,3,50,oenothera?_basal_rossette,P41,,,
KJK,7/1/19,FK,3,50,opuntia_pads,,,,
KJK,7/1/19,FK,3,50,oenothera_suffruticosa,,,,
KJK,7/1/19,FK,3,50,silver_stuff_unk3,,,,
KJK,7/1/19,FK,3,50,Euphorbia_nutans,,,,
KJK,7/1/19,FK,3,50,Coryphanthus_vivipara,,,,
KW_KJK,7/2/19,FK,2,33,Poa_secunda,POSE,,,
KJK,7/1/19,FK,3,50,Liatrus_punctata,,,,
KJK,7/1/19,FK,3,50,Oenothera_waxy_leaves,,,,
KJK,7/1/19,FK,3,50,Astragalus_purshii,ASPU,,,
KJK,7/1/19,FK,3,50,Rock,,,,
KJK,7/1/19,FK,3,50,Dung,,,,
KJK,7/1/19,FK,3,50,Mushroom,,,,
KJK_SEK_KRW,7/1/19,FK,3,51,Bouteloua_dactyloides,BODA,,,
SEK,7/2/19,FK,2,36,Poa_secunda,POSE,,,
KJK,7/1/19,FK,3,42,Poa_secunda,POSE,,,
KJK_SEK_KRW,7/1/19,FK,3,51,Astragalus_gracilis,ASGR,,,
KJK_SEK_KRW,7/1/19,FK,3,51,Coryphanthus_vivipara,COVI,,,
KJK_SEK_KRW,7/1/19,FK,3,51,dead_mustard_unk,,,,
KJK_SEK_KRW,7/1/19,FK,3,51,Artemisia_dracunculus,ARDR,,,
KJK_SEK_KRW,7/1/19,FK,3,51,Artemisia_frigida,ARFR,,,
KJK_SEK_KRW,7/1/19,FK,3,51,Linum_rigidum,LIRI,,,
KJK_SEK_KRW,7/1/19,FK,3,51,Opuntia_polycantha,OPPO,,,
KJK_SEK_KRW,7/1/19,FK,3,51,Plantago_patagonica,PLPA,,,
KJK,7/1/19,FK,3,43,Poa_secunda,POSE,,,
KJK_SEK_KRW,7/1/19,FK,3,51,Allysum_desetorum,ALDE,,,
KJK_SEK_KRW,7/1/19,FK,3,51,conyza_canadensis,COCA,,,
KJK_SEK_KRW,7/1/19,FK,3,51,Liatris_punctata,LIPU,,,
KJK_SEK_KRW,7/1/19,FK,3,51,Skinny_leaf_fuzzy_bottom,,,,
KJK_SEK_KRW,7/1/19,FK,3,51,Lithospermum_incisum,LIIN,,,
KJK_SEK_KRW,7/1/19,FK,3,51,Lepidium_densiflorum,LEDE,,,
KJK_SEK_KRW,7/1/19,FK,3,51,Lygodesmia_juncea,LYJU,,,
KJK_SEK_KRW,7/1/19,FK,3,51,ASER_Like_Woody,P49,,,
KJK_SEK_KRW,7/1/19,FK,3,51,oenothera?_basal_rossette,P41,,,
KJK_SEK_KRW,7/1/19,FK,3,51,opuntia_pads,,,,
KJK_SEK_KRW,7/1/19,FK,3,51,oenothera_suffruticosa,OESU,,,
KJK_SEK_KRW,7/1/19,FK,3,51,silver_stuff_unk3,,,,
KJK_SEK_KRW,7/1/19,FK,3,51,Euphorbia_nutans,,,,
KJK_SEK_KRW,7/1/19,FK,3,51,Coryphanthus_vivipara,,,,
